id,device_id,msg_type,latitude,longitude,height,solution_type,diff_age,station_id,source_channel,raw_data,gnss_time,e_accuracy,n_accuracy,u_accuracy,server_id,created_at
186,STRESS-0037,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
187,STRESS-0015,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
188,STRESS-0031,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011352,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011352
189,STRESS-0004,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011352,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011352
190,STRESS-0007,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
191,STRESS-0033,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
192,STRESS-0002,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
193,STRESS-0030,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
194,STRESS-0046,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011352,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011352
195,STRESS-0032,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011352,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011352
196,STRESS-0029,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
197,STRESS-0027,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
198,STRESS-0015,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
199,STRESS-0010,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
200,STRESS-0003,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
201,STRESS-0001,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
202,STRESS-0005,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
203,STRESS-0022,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
204,STRESS-0034,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
205,STRESS-0038,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011352,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011352
206,STRESS-0000,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011352,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011352
207,STRESS-0011,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011352,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011352
208,STRESS-0003,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011352,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011352
209,STRESS-0009,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
210,STRESS-0006,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
211,STRESS-0019,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
212,STRESS-0049,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011352,135.0,135.0,270.0,SURVEY-SRV-001,1784011352
213,STRESS-0012,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011352,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011352
214,STRESS-0044,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
215,STRESS-0017,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
216,STRESS-0009,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
217,STRESS-0036,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
218,STRESS-0038,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
219,STRESS-0040,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
220,STRESS-0018,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
221,STRESS-0033,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
222,STRESS-0011,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
223,STRESS-0009,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
224,STRESS-0035,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
225,STRESS-0034,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
226,STRESS-0022,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
227,STRESS-0003,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
228,STRESS-0001,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
229,STRESS-0019,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
230,STRESS-0047,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
231,STRESS-0030,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
232,STRESS-0025,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
233,STRESS-0039,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
234,STRESS-0001,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
235,STRESS-0043,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
236,STRESS-0036,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
237,STRESS-0012,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
238,STRESS-0006,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
239,STRESS-0008,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
240,STRESS-0048,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
241,STRESS-0009,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
242,STRESS-0011,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
243,STRESS-0004,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
244,STRESS-0043,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
245,STRESS-0000,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
246,STRESS-0027,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
247,STRESS-0024,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
248,STRESS-0020,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
249,STRESS-0042,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
250,STRESS-0028,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
251,STRESS-0021,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
252,STRESS-0022,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
253,STRESS-0014,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
254,STRESS-0012,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
255,STRESS-0031,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
256,STRESS-0036,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
257,STRESS-0007,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
258,STRESS-0047,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
259,STRESS-0017,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
260,STRESS-0006,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
261,STRESS-0038,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
262,STRESS-0006,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
263,STRESS-0015,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
264,STRESS-0025,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
265,STRESS-0019,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
266,STRESS-0045,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
267,STRESS-0028,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
268,STRESS-0016,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
269,STRESS-0036,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
270,STRESS-0005,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
271,STRESS-0034,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
272,STRESS-0008,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
273,STRESS-0011,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
274,STRESS-0038,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
275,STRESS-0035,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
276,STRESS-0021,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
277,STRESS-0033,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
278,STRESS-0017,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
279,STRESS-0027,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
280,STRESS-0012,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
281,STRESS-0023,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
282,STRESS-0039,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
283,STRESS-0001,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
284,STRESS-0046,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
285,STRESS-0004,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
286,STRESS-0024,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
287,STRESS-0035,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011353,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011353
288,STRESS-0016,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
289,STRESS-0015,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011353,135.0,135.0,270.0,SURVEY-SRV-001,1784011353
290,STRESS-0047,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
291,STRESS-0025,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
292,STRESS-0017,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
293,STRESS-0048,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
294,STRESS-0014,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
295,STRESS-0040,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
296,STRESS-0028,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
297,STRESS-0019,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
298,STRESS-0016,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
299,STRESS-0018,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
300,STRESS-0000,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
301,STRESS-0003,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
302,STRESS-0010,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
303,STRESS-0030,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
304,STRESS-0049,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
305,STRESS-0013,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
306,STRESS-0005,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
307,STRESS-0035,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
308,STRESS-0040,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
309,STRESS-0020,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
310,STRESS-0006,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
311,STRESS-0044,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
312,STRESS-0033,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
313,STRESS-0036,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
314,STRESS-0015,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
315,STRESS-0042,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
316,STRESS-0045,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
317,STRESS-0024,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
318,STRESS-0018,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
319,STRESS-0005,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
320,STRESS-0041,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
321,STRESS-0003,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
322,STRESS-0036,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
323,STRESS-0031,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
324,STRESS-0008,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
325,STRESS-0000,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
326,STRESS-0039,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
327,STRESS-0037,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
328,STRESS-0013,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
329,STRESS-0043,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
330,STRESS-0040,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
331,STRESS-0022,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
332,STRESS-0013,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
333,STRESS-0041,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
334,STRESS-0001,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
335,STRESS-0022,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
336,STRESS-0000,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
337,STRESS-0004,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
338,STRESS-0044,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
339,STRESS-0011,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
340,STRESS-0008,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
341,STRESS-0007,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
342,STRESS-0024,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
343,STRESS-0020,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
344,STRESS-0027,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
345,STRESS-0019,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
346,STRESS-0031,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
347,STRESS-0034,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
348,STRESS-0022,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
349,STRESS-0017,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
350,STRESS-0044,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
351,STRESS-0004,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
352,STRESS-0046,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
353,STRESS-0005,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
354,STRESS-0017,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
355,STRESS-0036,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
356,STRESS-0032,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
357,STRESS-0016,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
358,STRESS-0028,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
359,STRESS-0049,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
360,STRESS-0038,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
361,STRESS-0027,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
362,STRESS-0017,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011354,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011354
363,STRESS-0011,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011354,135.0,135.0,270.0,SURVEY-SRV-001,1784011354
